Name,Detailed,Total
Candidat_687902,"[10, 10, 10, 10, 40, 20]",100
Candidat_687901,"[10, 10, 10, 10, 40, 20]",100
Candidat_687900,"[10, 10, 10, 10, 40, 20]",100
Candidat_687899,"[10, 10, 10, 10, 40, 20]",100
Candidat_687898,"[10, 10, 10, 10, 40, 20]",100
Candidat_687897,"[10, 10, 10, 10, 40, 20]",100
Candidat_687896,"[10, 10, 10, 10, 40, 20]",100
Candidat_687895,"[10, 10, 10, 10, 40, 20]",100
Candidat_687894,"[10, 10, 10, 10, 40, 20]",100
Candidat_687893,"[10, 10, 10, 10, 40, 20]",100
Candidat_687892,"[10, 10, 10, 10, 40, 20]",100
Candidat_687891,"[10, 10, 10, 10, 40, 20]",100
Candidat_687890,"[10, 10, 10, 10, 40, 20]",100
Candidat_687889,"[10, 10, 10, 10, 40, 20]",100
Candidat_687074,"[10, 10, 10, 10, 40, 20]",100
Candidat_687072,"[10, 10, 10, 10, 40, 20]",100
Candidat_686226,"[10, 10, 10, 10, 40, 20]",100
Candidat_686242,"[10, 10, 10, 10, 40, 20]",100
Candidat_687036,"[10, 10, 10, 10, 40, 20]",100
Candidat_687035,"[10, 10, 10, 10, 40, 20]",100
Candidat_687034,"[10, 10, 10, 10, 40, 20]",100
Candidat_687033,"[10, 10, 10, 10, 40, 20]",100
Candidat_687032,"[10, 10, 10, 10, 40, 20]",100
Candidat_687031,"[10, 10, 10, 10, 40, 20]",100
Candidat_686250,"[10, 10, 10, 10, 40, 20]",100
Candidat_686249,"[10, 10, 10, 10, 40, 20]",100
Candidat_686248,"[10, 10, 10, 10, 40, 20]",100
Candidat_686247,"[10, 10, 10, 10, 40, 20]",100
Candidat_686246,"[10, 10, 10, 10, 40, 20]",100
Candidat_686245,"[10, 10, 10, 10, 40, 20]",100
Candidat_686244,"[10, 10, 10, 10, 40, 20]",100
Candidat_686243,"[10, 10, 10, 10, 40, 20]",100
Candidat_686241,"[10, 10, 10, 10, 40, 20]",100
Candidat_687038,"[10, 10, 10, 10, 40, 20]",100
Candidat_686240,"[10, 10, 10, 10, 40, 20]",100
Candidat_686239,"[10, 10, 10, 10, 40, 20]",100
Candidat_686238,"[10, 10, 10, 10, 40, 20]",100
Candidat_686237,"[10, 10, 10, 10, 40, 20]",100
Candidat_686236,"[10, 10, 10, 10, 40, 20]",100
Candidat_686235,"[10, 10, 10, 10, 40, 20]",100
Candidat_686234,"[10, 10, 10, 10, 40, 20]",100
Candidat_686233,"[10, 10, 10, 10, 40, 20]",100
Candidat_686232,"[10, 10, 10, 10, 40, 20]",100
Candidat_686231,"[10, 10, 10, 10, 40, 20]",100
Candidat_686230,"[10, 10, 10, 10, 40, 20]",100
Candidat_686229,"[10, 10, 10, 10, 40, 20]",100
Candidat_686228,"[10, 10, 10, 10, 40, 20]",100
Candidat_686227,"[10, 10, 10, 10, 40, 20]",100
Candidat_687037,"[10, 10, 10, 10, 40, 20]",100
Candidat_687039,"[10, 10, 10, 10, 40, 20]",100
Candidat_687071,"[10, 10, 10, 10, 40, 20]",100
Candidat_687056,"[10, 10, 10, 10, 40, 20]",100
Candidat_687070,"[10, 10, 10, 10, 40, 20]",100
Candidat_687069,"[10, 10, 10, 10, 40, 20]",100
Candidat_687068,"[10, 10, 10, 10, 40, 20]",100
Candidat_687067,"[10, 10, 10, 10, 40, 20]",100
Candidat_687066,"[10, 10, 10, 10, 40, 20]",100
Candidat_687065,"[10, 10, 10, 10, 40, 20]",100
Candidat_687064,"[10, 10, 10, 10, 40, 20]",100
Candidat_687063,"[10, 10, 10, 10, 40, 20]",100
Candidat_687062,"[10, 10, 10, 10, 40, 20]",100
Candidat_687061,"[10, 10, 10, 10, 40, 20]",100
Candidat_687060,"[10, 10, 10, 10, 40, 20]",100
Candidat_687059,"[10, 10, 10, 10, 40, 20]",100
Candidat_687058,"[10, 10, 10, 10, 40, 20]",100
Candidat_687057,"[10, 10, 10, 10, 40, 20]",100
Candidat_687055,"[10, 10, 10, 10, 40, 20]",100
Candidat_687040,"[10, 10, 10, 10, 40, 20]",100
Candidat_687054,"[10, 10, 10, 10, 40, 20]",100
Candidat_687053,"[10, 10, 10, 10, 40, 20]",100
Candidat_687052,"[10, 10, 10, 10, 40, 20]",100
Candidat_687051,"[10, 10, 10, 10, 40, 20]",100
Candidat_687050,"[10, 10, 10, 10, 40, 20]",100
Candidat_687049,"[10, 10, 10, 10, 40, 20]",100
Candidat_687048,"[10, 10, 10, 10, 40, 20]",100
Candidat_687047,"[10, 10, 10, 10, 40, 20]",100
Candidat_687046,"[10, 10, 10, 10, 40, 20]",100
Candidat_687045,"[10, 10, 10, 10, 40, 20]",100
Candidat_687044,"[10, 10, 10, 10, 40, 20]",100
Candidat_687043,"[10, 10, 10, 10, 40, 20]",100
Candidat_687042,"[10, 10, 10, 10, 40, 20]",100
Candidat_687041,"[10, 10, 10, 10, 40, 20]",100
Candidat_684530,"[10, 10, 10, 10, 40, 20]",100
Candidat_684528,"[10, 10, 10, 10, 40, 20]",100
Candidat_680358,"[10, 10, 10, 10, 40, 20]",100
Candidat_682002,"[10, 10, 10, 10, 40, 20]",100
Candidat_682016,"[10, 10, 10, 10, 40, 20]",100
Candidat_682015,"[10, 10, 10, 10, 40, 20]",100
Candidat_682014,"[10, 10, 10, 10, 40, 20]",100
Candidat_682013,"[10, 10, 10, 10, 40, 20]",100
Candidat_682012,"[10, 10, 10, 10, 40, 20]",100
Candidat_682011,"[10, 10, 10, 10, 40, 20]",100
Candidat_682010,"[10, 10, 10, 10, 40, 20]",100
Candidat_682009,"[10, 10, 10, 10, 40, 20]",100
Candidat_682008,"[10, 10, 10, 10, 40, 20]",100
Candidat_682007,"[10, 10, 10, 10, 40, 20]",100
Candidat_682006,"[10, 10, 10, 10, 40, 20]",100
Candidat_682005,"[10, 10, 10, 10, 40, 20]",100
Candidat_682004,"[10, 10, 10, 10, 40, 20]",100
Candidat_682003,"[10, 10, 10, 10, 40, 20]",100
Candidat_682001,"[10, 10, 10, 10, 40, 20]",100
Candidat_682018,"[10, 10, 10, 10, 40, 20]",100
Candidat_682000,"[10, 10, 10, 10, 40, 20]",100
Candidat_681999,"[10, 10, 10, 10, 40, 20]",100
Candidat_681998,"[10, 10, 10, 10, 40, 20]",100
Candidat_681997,"[10, 10, 10, 10, 40, 20]",100
Candidat_681996,"[10, 10, 10, 10, 40, 20]",100
Candidat_681995,"[10, 10, 10, 10, 40, 20]",100
Candidat_681994,"[10, 10, 10, 10, 40, 20]",100
Candidat_681993,"[10, 10, 10, 10, 40, 20]",100
Candidat_681992,"[10, 10, 10, 10, 40, 20]",100
Candidat_681991,"[10, 10, 10, 10, 40, 20]",100
Candidat_681210,"[10, 10, 10, 10, 40, 20]",100
Candidat_681209,"[10, 10, 10, 10, 40, 20]",100
Candidat_681208,"[10, 10, 10, 10, 40, 20]",100
Candidat_681207,"[10, 10, 10, 10, 40, 20]",100
Candidat_682017,"[10, 10, 10, 10, 40, 20]",100
Candidat_682019,"[10, 10, 10, 10, 40, 20]",100
Candidat_681205,"[10, 10, 10, 10, 40, 20]",100
Candidat_682036,"[10, 10, 10, 10, 40, 20]",100
Candidat_682050,"[10, 10, 10, 10, 40, 20]",100
Candidat_682049,"[10, 10, 10, 10, 40, 20]",100
Candidat_682048,"[10, 10, 10, 10, 40, 20]",100
Candidat_682047,"[10, 10, 10, 10, 40, 20]",100
Candidat_682046,"[10, 10, 10, 10, 40, 20]",100
Candidat_682045,"[10, 10, 10, 10, 40, 20]",100
Candidat_682044,"[10, 10, 10, 10, 40, 20]",100
Candidat_682043,"[10, 10, 10, 10, 40, 20]",100
Candidat_682042,"[10, 10, 10, 10, 40, 20]",100
Candidat_682041,"[10, 10, 10, 10, 40, 20]",100
Candidat_682040,"[10, 10, 10, 10, 40, 20]",100
Candidat_682039,"[10, 10, 10, 10, 40, 20]",100
Candidat_682038,"[10, 10, 10, 10, 40, 20]",100
Candidat_682037,"[10, 10, 10, 10, 40, 20]",100
Candidat_682035,"[10, 10, 10, 10, 40, 20]",100
Candidat_682020,"[10, 10, 10, 10, 40, 20]",100
Candidat_682034,"[10, 10, 10, 10, 40, 20]",100
Candidat_682033,"[10, 10, 10, 10, 40, 20]",100
Candidat_682032,"[10, 10, 10, 10, 40, 20]",100
Candidat_682031,"[10, 10, 10, 10, 40, 20]",100
Candidat_682030,"[10, 10, 10, 10, 40, 20]",100
Candidat_682029,"[10, 10, 10, 10, 40, 20]",100
Candidat_682028,"[10, 10, 10, 10, 40, 20]",100
Candidat_682027,"[10, 10, 10, 10, 40, 20]",100
Candidat_682026,"[10, 10, 10, 10, 40, 20]",100
Candidat_682025,"[10, 10, 10, 10, 40, 20]",100
Candidat_682024,"[10, 10, 10, 10, 40, 20]",100
Candidat_682023,"[10, 10, 10, 10, 40, 20]",100
Candidat_682022,"[10, 10, 10, 10, 40, 20]",100
Candidat_682021,"[10, 10, 10, 10, 40, 20]",100
Candidat_681206,"[10, 10, 10, 10, 40, 20]",100
Candidat_681204,"[10, 10, 10, 10, 40, 20]",100
Candidat_682832,"[10, 10, 10, 10, 40, 20]",100
Candidat_681154,"[10, 10, 10, 10, 40, 20]",100
Candidat_681168,"[10, 10, 10, 10, 40, 20]",100
Candidat_681167,"[10, 10, 10, 10, 40, 20]",100
Candidat_681166,"[10, 10, 10, 10, 40, 20]",100
Candidat_681165,"[10, 10, 10, 10, 40, 20]",100
Candidat_681164,"[10, 10, 10, 10, 40, 20]",100
Candidat_681163,"[10, 10, 10, 10, 40, 20]",100
Candidat_681162,"[10, 10, 10, 10, 40, 20]",100
Candidat_681161,"[10, 10, 10, 10, 40, 20]",100
Candidat_681160,"[10, 10, 10, 10, 40, 20]",100
Candidat_681159,"[10, 10, 10, 10, 40, 20]",100
Candidat_681158,"[10, 10, 10, 10, 40, 20]",100
Candidat_681157,"[10, 10, 10, 10, 40, 20]",100
Candidat_681156,"[10, 10, 10, 10, 40, 20]",100
Candidat_681155,"[10, 10, 10, 10, 40, 20]",100
Candidat_681153,"[10, 10, 10, 10, 40, 20]",100
Candidat_681170,"[10, 10, 10, 10, 40, 20]",100
Candidat_681152,"[10, 10, 10, 10, 40, 20]",100
Candidat_681151,"[10, 10, 10, 10, 40, 20]",100
Candidat_680370,"[10, 10, 10, 10, 40, 20]",100
Candidat_680369,"[10, 10, 10, 10, 40, 20]",100
Candidat_680368,"[10, 10, 10, 10, 40, 20]",100
Candidat_680367,"[10, 10, 10, 10, 40, 20]",100
Candidat_680366,"[10, 10, 10, 10, 40, 20]",100
Candidat_680365,"[10, 10, 10, 10, 40, 20]",100
Candidat_680364,"[10, 10, 10, 10, 40, 20]",100
Candidat_680363,"[10, 10, 10, 10, 40, 20]",100
Candidat_680362,"[10, 10, 10, 10, 40, 20]",100
Candidat_680361,"[10, 10, 10, 10, 40, 20]",100
Candidat_680360,"[10, 10, 10, 10, 40, 20]",100
Candidat_680359,"[10, 10, 10, 10, 40, 20]",100
Candidat_681169,"[10, 10, 10, 10, 40, 20]",100
Candidat_681171,"[10, 10, 10, 10, 40, 20]",100
Candidat_681203,"[10, 10, 10, 10, 40, 20]",100
Candidat_681188,"[10, 10, 10, 10, 40, 20]",100
Candidat_681202,"[10, 10, 10, 10, 40, 20]",100
Candidat_681201,"[10, 10, 10, 10, 40, 20]",100
Candidat_681200,"[10, 10, 10, 10, 40, 20]",100
Candidat_681199,"[10, 10, 10, 10, 40, 20]",100
Candidat_681198,"[10, 10, 10, 10, 40, 20]",100
Candidat_681197,"[10, 10, 10, 10, 40, 20]",100
Candidat_681196,"[10, 10, 10, 10, 40, 20]",100
Candidat_681195,"[10, 10, 10, 10, 40, 20]",100
Candidat_681194,"[10, 10, 10, 10, 40, 20]",100
Candidat_681193,"[10, 10, 10, 10, 40, 20]",100
Candidat_681192,"[10, 10, 10, 10, 40, 20]",100
Candidat_681191,"[10, 10, 10, 10, 40, 20]",100
Candidat_681190,"[10, 10, 10, 10, 40, 20]",100
Candidat_681189,"[10, 10, 10, 10, 40, 20]",100
Candidat_681187,"[10, 10, 10, 10, 40, 20]",100
Candidat_681172,"[10, 10, 10, 10, 40, 20]",100
Candidat_681186,"[10, 10, 10, 10, 40, 20]",100
Candidat_681185,"[10, 10, 10, 10, 40, 20]",100
Candidat_681184,"[10, 10, 10, 10, 40, 20]",100
Candidat_681183,"[10, 10, 10, 10, 40, 20]",100
Candidat_681182,"[10, 10, 10, 10, 40, 20]",100
Candidat_681181,"[10, 10, 10, 10, 40, 20]",100
Candidat_681180,"[10, 10, 10, 10, 40, 20]",100
Candidat_681179,"[10, 10, 10, 10, 40, 20]",100
Candidat_681178,"[10, 10, 10, 10, 40, 20]",100
Candidat_681177,"[10, 10, 10, 10, 40, 20]",100
Candidat_681176,"[10, 10, 10, 10, 40, 20]",100
Candidat_681175,"[10, 10, 10, 10, 40, 20]",100
Candidat_681174,"[10, 10, 10, 10, 40, 20]",100
Candidat_681173,"[10, 10, 10, 10, 40, 20]",100
Candidat_682831,"[10, 10, 10, 10, 40, 20]",100
Candidat_682833,"[10, 10, 10, 10, 40, 20]",100
Candidat_684527,"[10, 10, 10, 10, 40, 20]",100
Candidat_683698,"[10, 10, 10, 10, 40, 20]",100
Candidat_683712,"[10, 10, 10, 10, 40, 20]",100
Candidat_683711,"[10, 10, 10, 10, 40, 20]",100
Candidat_683710,"[10, 10, 10, 10, 40, 20]",100
Candidat_683709,"[10, 10, 10, 10, 40, 20]",100
Candidat_683708,"[10, 10, 10, 10, 40, 20]",100
Candidat_683707,"[10, 10, 10, 10, 40, 20]",100
Candidat_683706,"[10, 10, 10, 10, 40, 20]",100
Candidat_683705,"[10, 10, 10, 10, 40, 20]",100
Candidat_683704,"[10, 10, 10, 10, 40, 20]",100
Candidat_683703,"[10, 10, 10, 10, 40, 20]",100
Candidat_683702,"[10, 10, 10, 10, 40, 20]",100
Candidat_683701,"[10, 10, 10, 10, 40, 20]",100
Candidat_683700,"[10, 10, 10, 10, 40, 20]",100
Candidat_683699,"[10, 10, 10, 10, 40, 20]",100
Candidat_683697,"[10, 10, 10, 10, 40, 20]",100
Candidat_683714,"[10, 10, 10, 10, 40, 20]",100
Candidat_683696,"[10, 10, 10, 10, 40, 20]",100
Candidat_683695,"[10, 10, 10, 10, 40, 20]",100
Candidat_683694,"[10, 10, 10, 10, 40, 20]",100
Candidat_683693,"[10, 10, 10, 10, 40, 20]",100
Candidat_683692,"[10, 10, 10, 10, 40, 20]",100
Candidat_683691,"[10, 10, 10, 10, 40, 20]",100
Candidat_683690,"[10, 10, 10, 10, 40, 20]",100
Candidat_683689,"[10, 10, 10, 10, 40, 20]",100
Candidat_683688,"[10, 10, 10, 10, 40, 20]",100
Candidat_683687,"[10, 10, 10, 10, 40, 20]",100
Candidat_683686,"[10, 10, 10, 10, 40, 20]",100
Candidat_683685,"[10, 10, 10, 10, 40, 20]",100
Candidat_683684,"[10, 10, 10, 10, 40, 20]",100
Candidat_683683,"[10, 10, 10, 10, 40, 20]",100
Candidat_683713,"[10, 10, 10, 10, 40, 20]",100
Candidat_683715,"[10, 10, 10, 10, 40, 20]",100
Candidat_683681,"[10, 10, 10, 10, 40, 20]",100
Candidat_684512,"[10, 10, 10, 10, 40, 20]",100
Candidat_684526,"[10, 10, 10, 10, 40, 20]",100
Candidat_684525,"[10, 10, 10, 10, 40, 20]",100
Candidat_684524,"[10, 10, 10, 10, 40, 20]",100
Candidat_684523,"[10, 10, 10, 10, 40, 20]",100
Candidat_684522,"[10, 10, 10, 10, 40, 20]",100
Candidat_684521,"[10, 10, 10, 10, 40, 20]",100
Candidat_684520,"[10, 10, 10, 10, 40, 20]",100
Candidat_684519,"[10, 10, 10, 10, 40, 20]",100
Candidat_684518,"[10, 10, 10, 10, 40, 20]",100
Candidat_684517,"[10, 10, 10, 10, 40, 20]",100
Candidat_684516,"[10, 10, 10, 10, 40, 20]",100
Candidat_684515,"[10, 10, 10, 10, 40, 20]",100
Candidat_684514,"[10, 10, 10, 10, 40, 20]",100
Candidat_684513,"[10, 10, 10, 10, 40, 20]",100
Candidat_684511,"[10, 10, 10, 10, 40, 20]",100
Candidat_683716,"[10, 10, 10, 10, 40, 20]",100
Candidat_683730,"[10, 10, 10, 10, 40, 20]",100
Candidat_683729,"[10, 10, 10, 10, 40, 20]",100
Candidat_683728,"[10, 10, 10, 10, 40, 20]",100
Candidat_683727,"[10, 10, 10, 10, 40, 20]",100
Candidat_683726,"[10, 10, 10, 10, 40, 20]",100
Candidat_683725,"[10, 10, 10, 10, 40, 20]",100
Candidat_683724,"[10, 10, 10, 10, 40, 20]",100
Candidat_683723,"[10, 10, 10, 10, 40, 20]",100
Candidat_683722,"[10, 10, 10, 10, 40, 20]",100
Candidat_683721,"[10, 10, 10, 10, 40, 20]",100
Candidat_683720,"[10, 10, 10, 10, 40, 20]",100
Candidat_683719,"[10, 10, 10, 10, 40, 20]",100
Candidat_683718,"[10, 10, 10, 10, 40, 20]",100
Candidat_683717,"[10, 10, 10, 10, 40, 20]",100
Candidat_683682,"[10, 10, 10, 10, 40, 20]",100
Candidat_683680,"[10, 10, 10, 10, 40, 20]",100
Candidat_682834,"[10, 10, 10, 10, 40, 20]",100
Candidat_682850,"[10, 10, 10, 10, 40, 20]",100
Candidat_682864,"[10, 10, 10, 10, 40, 20]",100
Candidat_682863,"[10, 10, 10, 10, 40, 20]",100
Candidat_682862,"[10, 10, 10, 10, 40, 20]",100
Candidat_682861,"[10, 10, 10, 10, 40, 20]",100
Candidat_682860,"[10, 10, 10, 10, 40, 20]",100
Candidat_682859,"[10, 10, 10, 10, 40, 20]",100
Candidat_682858,"[10, 10, 10, 10, 40, 20]",100
Candidat_682857,"[10, 10, 10, 10, 40, 20]",100
Candidat_682856,"[10, 10, 10, 10, 40, 20]",100
Candidat_682855,"[10, 10, 10, 10, 40, 20]",100
Candidat_682854,"[10, 10, 10, 10, 40, 20]",100
Candidat_682853,"[10, 10, 10, 10, 40, 20]",100
Candidat_682852,"[10, 10, 10, 10, 40, 20]",100
Candidat_682851,"[10, 10, 10, 10, 40, 20]",100
Candidat_682849,"[10, 10, 10, 10, 40, 20]",100
Candidat_682866,"[10, 10, 10, 10, 40, 20]",100
Candidat_682848,"[10, 10, 10, 10, 40, 20]",100
Candidat_682847,"[10, 10, 10, 10, 40, 20]",100
Candidat_682846,"[10, 10, 10, 10, 40, 20]",100
Candidat_682845,"[10, 10, 10, 10, 40, 20]",100
Candidat_682844,"[10, 10, 10, 10, 40, 20]",100
Candidat_682843,"[10, 10, 10, 10, 40, 20]",100
Candidat_682842,"[10, 10, 10, 10, 40, 20]",100
Candidat_682841,"[10, 10, 10, 10, 40, 20]",100
Candidat_682840,"[10, 10, 10, 10, 40, 20]",100
Candidat_682839,"[10, 10, 10, 10, 40, 20]",100
Candidat_682838,"[10, 10, 10, 10, 40, 20]",100
Candidat_682837,"[10, 10, 10, 10, 40, 20]",100
Candidat_682836,"[10, 10, 10, 10, 40, 20]",100
Candidat_682835,"[10, 10, 10, 10, 40, 20]",100
Candidat_682865,"[10, 10, 10, 10, 40, 20]",100
Candidat_682867,"[10, 10, 10, 10, 40, 20]",100
Candidat_683679,"[10, 10, 10, 10, 40, 20]",100
Candidat_682884,"[10, 10, 10, 10, 40, 20]",100
Candidat_683678,"[10, 10, 10, 10, 40, 20]",100
Candidat_683677,"[10, 10, 10, 10, 40, 20]",100
Candidat_683676,"[10, 10, 10, 10, 40, 20]",100
Candidat_683675,"[10, 10, 10, 10, 40, 20]",100
Candidat_683674,"[10, 10, 10, 10, 40, 20]",100
Candidat_683673,"[10, 10, 10, 10, 40, 20]",100
Candidat_683672,"[10, 10, 10, 10, 40, 20]",100
Candidat_683671,"[10, 10, 10, 10, 40, 20]",100
Candidat_682890,"[10, 10, 10, 10, 40, 20]",100
Candidat_682889,"[10, 10, 10, 10, 40, 20]",100
Candidat_682888,"[10, 10, 10, 10, 40, 20]",100
Candidat_682887,"[10, 10, 10, 10, 40, 20]",100
Candidat_682886,"[10, 10, 10, 10, 40, 20]",100
Candidat_682885,"[10, 10, 10, 10, 40, 20]",100
Candidat_682883,"[10, 10, 10, 10, 40, 20]",100
Candidat_682868,"[10, 10, 10, 10, 40, 20]",100
Candidat_682882,"[10, 10, 10, 10, 40, 20]",100
Candidat_682881,"[10, 10, 10, 10, 40, 20]",100
Candidat_682880,"[10, 10, 10, 10, 40, 20]",100
Candidat_682879,"[10, 10, 10, 10, 40, 20]",100
Candidat_682878,"[10, 10, 10, 10, 40, 20]",100
Candidat_682877,"[10, 10, 10, 10, 40, 20]",100
Candidat_682876,"[10, 10, 10, 10, 40, 20]",100
Candidat_682875,"[10, 10, 10, 10, 40, 20]",100
Candidat_682874,"[10, 10, 10, 10, 40, 20]",100
Candidat_682873,"[10, 10, 10, 10, 40, 20]",100
Candidat_682872,"[10, 10, 10, 10, 40, 20]",100
Candidat_682871,"[10, 10, 10, 10, 40, 20]",100
Candidat_682870,"[10, 10, 10, 10, 40, 20]",100
Candidat_682869,"[10, 10, 10, 10, 40, 20]",100
Candidat_991145,"[10, 10, 10, 10, 40, 20]",100
Candidat_12343300,"[10, 10, 10, 10, 30, 20]",90
Candidat_12561700,"[10, 10, 10, 10, 30, 20]",90
Candidat_12614620,"[10, 10, 10, 10, 30, 20]",90
Candidat_12548260,"[10, 10, 10, 10, 30, 20]",90
Candidat_12550780,"[10, 10, 10, 10, 30, 20]",90
Candidat_12554140,"[10, 10, 10, 10, 30, 20]",90
Candidat_12485290,"[10, 10, 10, 10, 30, 20]",90
Candidat_12562540,"[10, 10, 10, 10, 30, 20]",90
Candidat_12567610,"[10, 10, 10, 10, 30, 20]",90
Candidat_12568420,"[10, 10, 10, 10, 30, 20]",90
Candidat_12584380,"[10, 10, 10, 10, 30, 20]",90
Candidat_12593620,"[10, 10, 10, 10, 30, 20]",90
Candidat_12594460,"[10, 10, 10, 10, 30, 20]",90
Candidat_12596140,"[10, 10, 10, 10, 30, 20]",90
Candidat_12604540,"[10, 10, 10, 10, 30, 20]",90
Candidat_12609610,"[10, 10, 10, 10, 30, 20]",90
Candidat_12614650,"[10, 10, 10, 10, 30, 20]",90
Candidat_13039690,"[10, 10, 10, 10, 30, 20]",90
Candidat_12615490,"[10, 10, 10, 10, 30, 20]",90
Candidat_12618010,"[10, 10, 10, 10, 30, 20]",90
Candidat_12707020,"[10, 10, 10, 10, 30, 20]",90
Candidat_12728860,"[10, 10, 10, 10, 30, 20]",90
Candidat_12901930,"[10, 10, 10, 10, 30, 20]",90
Candidat_12907810,"[10, 10, 10, 10, 30, 20]",90
Candidat_12489460,"[10, 10, 10, 10, 30, 20]",90
Candidat_12909490,"[10, 10, 10, 10, 30, 20]",90
Candidat_12912010,"[10, 10, 10, 10, 30, 20]",90
Candidat_12916180,"[10, 10, 10, 10, 30, 20]",90
Candidat_13036300,"[10, 10, 10, 10, 30, 20]",90
Candidat_13036330,"[10, 10, 10, 10, 30, 20]",90
Candidat_13037170,"[10, 10, 10, 10, 30, 20]",90
Candidat_12547420,"[10, 10, 10, 10, 30, 20]",90
Candidat_12545770,"[10, 10, 10, 10, 30, 20]",90
Candidat_12541540,"[10, 10, 10, 10, 30, 20]",90
Candidat_12539860,"[10, 10, 10, 10, 30, 20]",90
Candidat_12491140,"[10, 10, 10, 10, 30, 20]",90
Candidat_12488620,"[10, 10, 10, 10, 30, 20]",90
Candidat_12496180,"[10, 10, 10, 10, 30, 20]",90
Candidat_12487780,"[10, 10, 10, 10, 30, 20]",90
Candidat_12504580,"[10, 10, 10, 10, 30, 20]",90
Candidat_12507970,"[10, 10, 10, 10, 30, 20]",90
Candidat_12508780,"[10, 10, 10, 10, 30, 20]",90
Candidat_12509650,"[10, 10, 10, 10, 30, 20]",90
Candidat_12510490,"[10, 10, 10, 10, 30, 20]",90
Candidat_12511300,"[10, 10, 10, 10, 30, 20]",90
Candidat_12511330,"[10, 10, 10, 10, 30, 20]",90
Candidat_12512980,"[10, 10, 10, 10, 30, 20]",90
Candidat_12513010,"[10, 10, 10, 10, 30, 20]",90
Candidat_12513850,"[10, 10, 10, 10, 30, 20]",90
Candidat_12514690,"[10, 10, 10, 10, 30, 20]",90
Candidat_12515500,"[10, 10, 10, 10, 30, 20]",90
Candidat_12521410,"[10, 10, 10, 10, 30, 20]",90
Candidat_12523060,"[10, 10, 10, 10, 30, 20]",90
Candidat_12524740,"[10, 10, 10, 10, 30, 20]",90
Candidat_12526420,"[10, 10, 10, 10, 30, 20]",90
Candidat_12527260,"[10, 10, 10, 10, 30, 20]",90
Candidat_12527290,"[10, 10, 10, 10, 30, 20]",90
Candidat_12528130,"[10, 10, 10, 10, 30, 20]",90
Candidat_12528970,"[10, 10, 10, 10, 30, 20]",90
Candidat_12529780,"[10, 10, 10, 10, 30, 20]",90
Candidat_12530620,"[10, 10, 10, 10, 30, 20]",90
Candidat_12531490,"[10, 10, 10, 10, 30, 20]",90
Candidat_13037980,"[10, 10, 10, 10, 30, 20]",90
Candidat_12908650,"[10, 10, 10, 10, 30, 20]",90
Candidat_12489490,"[10, 10, 10, 10, 30, 20]",90
Candidat_13172410,"[10, 10, 10, 10, 30, 20]",90
Candidat_12365980,"[10, 10, 10, 10, 30, 20]",90
Candidat_12484420,"[10, 10, 10, 10, 30, 20]",90
Candidat_13193410,"[10, 10, 10, 10, 30, 20]",90
Candidat_13200940,"[10, 10, 10, 10, 30, 20]",90
Candidat_12352570,"[10, 10, 10, 10, 30, 20]",90
Candidat_13259740,"[10, 10, 10, 10, 30, 20]",90
Candidat_12483610,"[10, 10, 10, 10, 30, 20]",90
Candidat_12483580,"[10, 10, 10, 10, 30, 20]",90
Candidat_13048900,"[10, 10, 10, 10, 30, 20]",90
Candidat_12482770,"[10, 10, 10, 10, 30, 20]",90
Candidat_12482740,"[10, 10, 10, 10, 30, 20]",90
Candidat_12481090,"[10, 10, 10, 10, 30, 20]",90
Candidat_12480220,"[10, 10, 10, 10, 30, 20]",90
Candidat_12475180,"[10, 10, 10, 10, 30, 20]",90
Candidat_12470980,"[10, 10, 10, 10, 30, 20]",90
Candidat_12430660,"[10, 10, 10, 10, 30, 20]",90
Candidat_12392020,"[10, 10, 10, 10, 30, 20]",90
Candidat_12379450,"[10, 10, 10, 10, 30, 20]",90
Candidat_12378610,"[10, 10, 10, 10, 30, 20]",90
Candidat_12343330,"[10, 10, 10, 10, 30, 20]",90
Candidat_12377770,"[10, 10, 10, 10, 30, 20]",90
Candidat_12375220,"[10, 10, 10, 10, 30, 20]",90
Candidat_12372730,"[10, 10, 10, 10, 30, 20]",90
Candidat_12372700,"[10, 10, 10, 10, 30, 20]",90
Candidat_12371890,"[10, 10, 10, 10, 30, 20]",90
Candidat_13175740,"[10, 10, 10, 10, 30, 20]",90
Candidat_13176580,"[10, 10, 10, 10, 30, 20]",90
Candidat_13170700,"[10, 10, 10, 10, 30, 20]",90
Candidat_12352540,"[10, 10, 10, 10, 30, 20]",90
Candidat_12484450,"[10, 10, 10, 10, 30, 20]",90
Candidat_13055620,"[10, 10, 10, 10, 30, 20]",90
Candidat_13055650,"[10, 10, 10, 10, 30, 20]",90
Candidat_12350860,"[10, 10, 10, 10, 30, 20]",90
Candidat_13058140,"[10, 10, 10, 10, 30, 20]",90
Candidat_13058980,"[10, 10, 10, 10, 30, 20]",90
Candidat_13059850,"[10, 10, 10, 10, 30, 20]",90
Candidat_13060690,"[10, 10, 10, 10, 30, 20]",90
Candidat_13061500,"[10, 10, 10, 10, 30, 20]",90
Candidat_13066540,"[10, 10, 10, 10, 30, 20]",90
Candidat_13070770,"[10, 10, 10, 10, 30, 20]",90
Candidat_13076650,"[10, 10, 10, 10, 30, 20]",90
